built_2015,built_2020,built_2025,grid_id,built_share_2015,built_pct_2015,built_share_2020,built_pct_2020,built_share_2025,built_pct_2025
23.611764705882354,23.611764705882354,23.611764705882354,G000216,2.3611764705882355e-05,0.0023611764705882355,2.3611764705882355e-05,0.0023611764705882355,2.3611764705882355e-05,0.0023611764705882355
15535.580392156862,15799.10588235294,18310.95294117647,G000217,0.015535580392156863,1.5535580392156862,0.01579910588235294,1.5799105882352942,0.018310952941176472,1.8310952941176473
364.08235294117645,370.7725490196079,370.7725490196079,G000218,0.00036408235294117645,0.036408235294117644,0.0003707725490196079,0.03707725490196079,0.0003707725490196079,0.03707725490196079
711.6235294117647,753.8862745098038,753.8862745098038,G000219,0.0007116235294117647,0.07116235294117647,0.0007538862745098038,0.07538862745098038,0.0007538862745098038,0.07538862745098038
0.0,0.0,0.0,G000220,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000221,0.0,0.0,0.0,0.0,0.0,0.0
2419.81568627451,2609.8980392156864,2609.8980392156864,G000222,0.00241981568627451,0.241981568627451,0.0026098980392156865,0.2609898039215687,0.0026098980392156865,0.2609898039215687
132.68235294117648,138.25098039215686,138.25098039215686,G000223,0.00013268235294117646,0.013268235294117647,0.00013825098039215686,0.013825098039215685,0.00013825098039215686,0.013825098039215685
0.0,0.0,0.0,G000224,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000225,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000226,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000227,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000228,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000229,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000230,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000231,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000232,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,G000233,0.0,0.0,0.0,0.0,0.0,0.0
